,patent_num,patent_year,file_year,chemical etching,photochemical blanking,electroforming stamping,plasma etching,ultrasonic machining,water jet cutting,electrical discharge machining,electron beam machining,3D printing,bioprinting,replica molding,biofabrication,freeze casting,microfabrication,electrospinning,allograft
6849,"9,161,789",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6850,"9,161,823",2015,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6851,"9,161,824",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6852,"9,161,855",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6853,"9,161,856",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6854,"9,161,967",2015,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6855,"9,162,012",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6856,"9,163,076",2015,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6857,"9,163,149",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6858,"9,163,212",2015,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6859,"9,166,347",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6860,"9,168,100",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6861,"9,168,111",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6862,"9,168,113",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6863,"9,168,138",2015,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6864,"9,168,139",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6865,"9,168,141",2015,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6866,"9,168,147",2015,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6867,"9,168,221",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6868,"9,168,327",2015,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6869,"9,173,042",2015,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6870,"9,173,719",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6871,"9,173,766",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6872,"9,173,905",2015,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6873,"9,173,976",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6874,"9,173,978",2015,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6875,"9,173,979",2015,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6876,"9,173,981",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6877,"9,174,297",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6878,"9,177,230",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6879,"9,179,843",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6880,"9,179,906",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6881,"9,179,907",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6882,"9,179,925",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6883,"9,179,938",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6884,"9,179,940",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6885,"9,179,960",2015,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6886,"9,180,000",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6887,"9,180,012",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6888,"9,180,089",2015,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6889,"9,180,094",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6890,"9,180,116",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6891,"9,180,137",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6892,"9,180,143",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6893,"9,180,144",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6894,"9,180,166",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6895,"9,180,223",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6896,"9,180,224",2015,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6897,"9,181,427",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6898,"9,181,636",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6899,"9,182,208",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6900,"9,186,155",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6901,"9,186,185",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6902,"9,186,248",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6903,"9,186,302",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6904,"9,186,511",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6905,"9,192,418",2015,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6906,"9,192,459",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6907,"9,192,476",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6908,"9,192,479",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6909,"9,192,505",2015,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6910,"9,192,508",2015,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6911,"9,192,626",2015,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6912,"9,192,655",2015,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6913,"9,192,695",2015,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6914,"9,192,912",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6915,"9,193,664",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6916,"9,193,954",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6917,"9,198,741",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6918,"9,198,742",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6919,"9,198,758",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6920,"9,198,766",2015,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6921,"9,198,842",2015,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6922,"9,198,936",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6923,"9,198,937",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6924,"9,199,003",2015,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6925,"9,199,032",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6926,"9,200,079",2015,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6927,"9,200,255",2015,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6928,"9,204,873",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6929,"9,204,886",2015,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6930,"9,204,909",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6931,"9,204,941",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6932,"9,204,942",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6933,"9,204,944",2015,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6934,"9,204,973",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6935,"9,204,991",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6936,"9,205,030",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6937,"9,208,558",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6938,"9,208,912",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6939,"9,210,925",2015,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6940,"9,211,142",2015,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6941,"9,211,194",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6942,"9,211,210",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6943,"9,211,246",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6944,"9,211,359",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6945,"9,211,360",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6946,"9,212,345",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6947,"9,216,023",2015,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6948,"9,216,068",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6949,"9,216,079",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6950,"9,216,087",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6951,"9,216,241",2015,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6952,"9,217,129",2015,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6953,"9,220,450",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6954,"9,220,518",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6955,"9,220,536",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6956,"9,220,538",2015,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6957,"9,220,539",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6958,"9,220,552",2015,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6959,"9,220,553",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6960,"9,220,579",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6961,"9,220,581",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6962,"9,220,595",2015,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6963,"9,220,596",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6964,"9,220,597",2015,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6965,"9,220,598",2015,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6966,"9,220,606",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6967,"9,220,607",2015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6968,"9,220,608",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6969,"9,220,609",2015,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6970,"9,220,629",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6971,"9,220,754",2015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6972,"9,220,806",2015,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6973,"9,222,932",2015,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6974,"9,226,785",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6975,"9,226,804",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6976,"9,226,832",2016,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6977,"9,226,837",2016,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6978,"9,226,992",2016,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6979,"9,227,339",2016,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6980,"9,228,009",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6981,"9,232,986",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6982,"9,233,004",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6983,"9,233,005",2016,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6984,"9,233,010",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6985,"9,234,022",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6986,"9,237,907",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6987,"9,237,913",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6988,"9,237,945",2016,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6989,"9,237,949",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6990,"9,238,011",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6991,"9,238,047",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6992,"9,241,739",2016,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6993,"9,241,741",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6994,"9,241,743",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6995,"9,241,748",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6996,"9,241,772",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6997,"9,241,795",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6998,"9,241,797",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6999,"9,241,810",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"9,242,027",2016,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7001,"9,242,031",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7002,"9,242,118",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7003,"9,242,268",2016,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7004,"9,247,970",2016,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7005,"9,247,972",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7006,"9,248,007",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7007,"9,248,009",2016,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7008,"9,248,013",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7009,"9,248,020",2016,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7010,"9,248,026",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7011,"9,248,153",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7012,"9,248,215",2016,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7013,"9,248,254",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7014,"9,250,119",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,"9,250,620",2016,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7016,"9,254,158",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7017,"9,254,183",2016,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7018,"9,254,193",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7019,"9,254,194",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7020,"9,254,195",2016,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7021,"9,254,219",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7022,"9,254,301",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7023,"9,254,351",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7024,"9,255,155",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7025,"9,255,178",2016,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7026,"9,259,250",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7027,"9,259,257",2016,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7028,"9,259,291",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7029,"9,259,297",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7030,"9,259,299",2016,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,"9,259,320",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7032,"9,259,321",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7033,"9,259,434",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7034,"9,259,435",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7035,"9,259,439",2016,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,"9,259,509",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7037,"9,259,510",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7038,"9,259,511",2016,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7039,"9,259,514",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7040,"9,260,686",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7041,"9,265,494",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7042,"9,265,540",2016,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7043,"9,265,545",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7044,"9,265,609",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7045,"9,265,612",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7046,"9,265,649",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,"9,265,794",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7048,"9,265,797",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7049,"9,265,830",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7050,"9,265,857",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7051,"9,265,859",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7052,"9,265,861",2016,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7053,"9,265,862",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7054,"9,267,955",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7055,"9,269,275",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7056,"9,271,715",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7057,"9,271,740",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7058,"9,271,742",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059,"9,271,743",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060,"9,271,758",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7061,"9,271,780",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7062,"9,271,781",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7063,"9,271,808",2016,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7064,"9,271,811",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7065,"9,271,812",2016,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7066,"9,271,835",2016,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7067,"9,272,071",2016,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7068,"9,273,006",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7069,"9,275,191",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7070,"9,275,469",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7071,"9,277,911",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7072,"9,277,928",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7073,"9,277,943",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7074,"9,277,948",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7075,"9,277,949",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7076,"9,277,997",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7077,"9,277,999",2016,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7078,"9,278,000",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7079,"9,278,046",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7080,"9,278,160",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7081,"9,279,133",2016,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7082,"9,282,878",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7083,"9,282,977",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7084,"9,282,996",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7085,"9,282,998",2016,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7086,"9,283,006",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7087,"9,283,009",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7088,"9,283,011",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7089,"9,283,013",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7090,"9,283,014",2016,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7091,"9,283,016",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7092,"9,283,020",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7093,"9,283,033",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7094,"9,283,055",2016,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7095,"9,283,056",2016,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7096,"9,283,057",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7097,"9,283,061",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7098,"9,283,074",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7099,"9,283,075",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7100,"9,283,089",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7101,"9,283,301",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7102,"9,283,303",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7103,"9,283,305",2016,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7104,"9,289,176",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7105,"9,289,193",2016,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7106,"9,289,220",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7107,"9,289,240",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7108,"9,289,300",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7109,"9,289,301",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7110,"9,289,308",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7111,"9,289,309",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7112,"9,289,310",2016,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7113,"9,289,467",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7114,"9,289,534",2016,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7115,"9,290,555",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7116,"9,290,738",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7117,"9,292,920",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7118,"9,295,488",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119,"9,295,531",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7120,"9,295,541",2016,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7121,"9,295,554",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7122,"9,295,560",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7123,"9,295,563",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7124,"9,295,565",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7125,"9,295,754",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7126,"9,295,809",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7127,"9,296,145",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7128,"9,296,690",2016,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129,"9,297,005",2016,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7130,"9,297,090",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7131,"9,301,061",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7132,"9,301,816",2016,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7133,"9,301,832",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7134,"9,301,845",2016,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7135,"9,301,849",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7136,"9,301,854",2016,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7137,"9,301,976",2016,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
